Date,Price A1,Price A2,AA bond,BB bond,CC Bond,Gold,Silver,Copper,Chy- INR,GBP - INR,USD - INR,Mutual Fund J,Mutual Fund K ,Mutual Fund L,Stock A,Stock B,Stock C,Stock D,Index
12-07-2017,13.70980062,21.14780425,90.07801083,85.70012498,79.96790791,27851.00,37000,383.25,9.4987,73.5785,64.4750,139,92.75,18.660,392.7,1131.65,14129.25,560.42,9816.1
13-07-2017,13.69824718,21.09131208,90.1076888,85.70414249,80.01662934,27837.00,36624,380.85,9.5025,73.4745,64.4600,140,92.22,18.650,380.75,1134.7,14027.94,561.18,9891.7
14-07-2017,13.77450816,21.11915613,90.13596072,85.72732967,80.03663917,27996.00,36997,383.65,9.5078,73.8875,64.4240,140,92.5,18.590,373.1,1139.3,13953.6,559.98,9886.35
17-07-2017,13.80680992,21.2103321,90.17043454,85.81632459,80.15153731,28120.00,37433,389.30,9.5045,73.8585,64.3450,140,94,18.610,373.5,1152.95,14029.8,560.78,9915.95
18-07-2017,13.77804802,21.22477529,90.19116827,85.83336682,80.14031473,28253.00,37727,388.95,9.5335,74.3140,64.3160,139,93.38,18.500,372.05,1157.85,14299.26,561.18,9827.15
19-07-2017,13.76223403,21.24386032,90.18080107,85.83593861,80.19444543,28250.00,37780,386.25,9.5189,74.0100,64.2700,139,93.8,18.630,375.25,1154.35,14607.51,564.1,9899.6
20-07-2017,13.74667664,21.28012269,90.18272216,85.86892102,80.2225483,28331.00,37918,387.25,9.5236,74.8715,64.3750,139,94.73,18.810,374.45,1152.9,14626.35,570.3,9873.3
21-07-2017,13.75887483,21.31005981,90.2416118,85.92206746,80.26440987,28541.00,38177,389.05,9.5147,75.0925,64.3850,139,94,18.740,380.4,1158.65,14451.6,567.68,9915.25
24-07-2017,13.70474987,21.40388386,90.31663105,85.95165031,80.38353619,28516.00,38109,390.60,9.5383,74.9685,64.3950,139,94,18.780,377,1159.35,14421.9,578.37,9966.4
25-07-2017,13.68419548,21.39860787,90.27881714,86.00416116,80.38918594,28478.00,38304,405.95,9.5371,74.9890,64.3850,140,94.95,18.550,374.25,1149.6,14203.71,579.88,9964.55
26-07-2017,13.66446315,21.42488351,90.33182567,86.0246331,80.41789844,28384.00,38105,408.15,9.5285,75.5140,64.3550,140,95.5,18.900,373.8,1164.55,14501.19,582.52,10020.65
27-07-2017,13.61767594,21.42702411,90.35228726,86.08405615,80.46843371,28476.00,38289,408.00,9.5099,74.8755,64.1250,140,95.62,19.190,368.3,1171.9,14551.11,596.55,10020.55
28-07-2017,13.62790213,21.49727852,90.37521012,86.08072279,80.50115933,28580.00,38480,408.90,9.5162,75.3480,64.1150,141,95.7,19.080,367.35,1153.85,14694.21,592.83,10014.5
31-07-2017,13.59873653,21.49593129,90.41186563,86.14807471,80.59965905,28557.00,38667,410.65,9.5442,76.0255,64.2000,141,96.45,19.070,367.35,1155.75,15040.59,594.8,10077.1
01-08-2017,13.56250533,21.44166437,90.42425658,86.1998294,80.65645989,28404.00,38537,407.85,9.5406,75.6420,64.0950,141,97.4,19.100,370.05,1173.95,15752.4,599.07,10114.65
02-08-2017,13.52801939,21.48980828,90.4850818,86.21098776,80.66134511,28437.00,38143,405.65,9.4668,75.4455,63.6350,141,97.5,19.050,369.9,1168.75,15576.9,597.22,10081.5
03-08-2017,13.49648947,21.42929259,90.46750997,86.23472597,80.69335531,28487.00,38046,405.55,9.4842,75.6175,63.7050,140,94.99,19.080,386.9,1169.9,15363.06,593.32,10013.65
04-08-2017,13.47512512,21.45241254,90.4921141,86.28652946,80.74865853,28573.00,37276,406.75,9.4628,74.9580,63.6750,141,95.25,19.000,417.8,1192.1,15818.61,596.75,10066.4
07-08-2017,13.53519964,21.52944821,90.56085513,86.33280286,80.8483918,28457.00,37287,410.50,9.4981,75.3025,63.8400,142,96.95,19.240,431.3,1186.3,15984.9,596.18,10057.4
08-08-2017,13.53500333,21.52535901,90.55520236,86.34334762,80.85280598,28379.00,37513,414.05,9.4971,74.8575,63.6920,141,94.83,19.000,412.15,1191,16060.41,592.63,9978.55
09-08-2017,13.55201451,21.56035089,90.57036281,86.35950082,80.91329718,28844.00,38609,413.55,9.5686,75.0930,63.8600,139,93.96,18.760,412.75,1185.35,15744.54,588.15,9908.05
10-08-2017,13.58942488,21.6320551,90.57018487,86.40310741,80.94101984,29176.00,39223,411.55,9.642,75.4525,64.0950,137,92.74,18.460,410.6,1170.7,15055.86,586.82,9820.25
11-08-2017,13.57519862,21.62040363,90.62394137,86.44136165,80.94433027,29203.00,39209,412.30,9.6238,75.8170,64.1400,137,93.06,18.300,412.3,1152.8,14813.64,583.02,9710.8
14-08-2017,13.54725485,21.7064678,90.66576451,86.50877063,81.08468448,29080.00,39201,411.05,9.607,75.4980,64.0900,138,93.43,18.570,419.25,1155.7,15192.81,585.73,9794.15
16-08-2017,13.54207927,21.67925121,90.68845308,86.5638861,81.14689895,28952.00,38880,419.00,9.5897,75.5090,64.1700,139,94,18.700,421.8,1186.35,15308.49,593.75,9897.3
17-08-2017,13.58909448,21.68596676,90.71605548,86.58789875,81.11219339,29151.00,39113,415.70,9.6128,75.2330,64.1700,139,94.37,18.700,425.45,1177.3,15464.01,588.47,9904.15
18-08-2017,13.5341533,21.66642786,90.76795018,86.60438936,81.19285522,29163.00,39056,415.40,9.6076,75.3885,64.0950,139,93,18.490,426.8,1202.2,15755.7,584.05,9837.4
21-08-2017,13.59794758,21.66990663,90.76529651,86.68484854,81.32014246,29283.00,39094,421.85,9.618,75.7460,64.1100,138,93.2,18.550,412.9,1191.45,15817.11,581.07,9754.35
22-08-2017,13.59866925,21.6644125,90.79722128,86.71765515,81.31917565,29105.00,38945,422.05,9.617,75.3620,64.0730,138,92.9,18.430,423.05,1199.6,15488.61,582.33,9765.55
23-08-2017,13.65668475,21.62344594,90.80908793,86.72285391,81.36078836,29164.00,39073,421.55,9.6181,75.6210,64.0450,139,92.98,18.640,426.1,1188.15,15324.09,590.82,9852.5
24-08-2017,13.66424596,21.62346188,90.84740852,86.76759544,81.39500641,29099.00,38865,428.60,9.6135,75.5665,64.0450,139,93.94,18.600,428.1,1179.7,15375.45,587.5,9857.05
28-08-2017,13.62869889,21.6327578,90.9011791,86.85962754,81.55059478,29503.00,39733,431.05,9.6699,76.5520,63.9050,140,94.5,18.560,439.9,1199.7,15644.16,587.42,9912.8
29-08-2017,13.6291416,21.58756683,90.90223775,86.88379537,81.57725419,29662.00,39822,434.05,9.7041,76.6420,64.0150,139,94.3,18.550,434.6,1190.45,15429.6,582.05,9796.05
30-08-2017,13.60893593,21.57630334,90.93664295,86.90688187,81.60927659,29555.00,39736,432.60,9.7038,76.0455,63.9900,140,94.24,18.700,451.85,1204.3,15492,589.52,9884.4
31-08-2017,13.64410518,21.59855859,90.96159288,86.93804902,81.63664406,29745.00,39786,434.55,9.702,76.1465,63.9350,141,95.02,18.750,453.95,1219.75,15725.4,592.15,9917.9
01-09-2017,13.69144769,21.6022764,91.00948554,86.96600388,81.67171986,29823.00,40948,442.00,9.7613,75.9275,64.0250,142,94.5,19.020,448.2,1216.15,15886.2,589.2,9974.4
04-09-2017,13.73606573,21.57700733,91.03446943,87.0390073,81.79107446,30105.00,41437,448.30,9.8056,76.1820,64.0400,141,94.25,18.970,429.5,1197.15,15876.81,583.63,9912.85
05-09-2017,13.73335547,21.59883506,91.05382828,87.02859114,81.82217366,30223.00,41443,444.85,9.8039,76.3745,64.1050,142,95.4,18.980,431.8,1205.2,15967.65,585.12,9952.2
06-09-2017,13.70610711,21.61694094,91.07498616,87.08272328,81.8441541,30075.00,41342,447.70,9.8192,76.3405,64.0600,142,95.06,19.030,428.3,1206.4,16041.3,586.63,9916.2
07-09-2017,13.71706411,21.66385394,91.11968051,87.11768786,81.87182884,30282.00,41627,446.00,9.8689,76.9650,64.0150,142,94.51,19.000,430.8,1208.75,16430.94,588.85,9929.9
08-09-2017,13.67759857,21.73071179,91.09590415,87.12172402,81.91830574,30268.00,41589,431.10,9.8408,76.7650,63.7850,142,94.29,19.190,427.9,1207.55,16308.9,595.88,9934.8
11-09-2017,13.7043618,21.78796854,91.16548215,87.18784598,82.03760042,29933.00,41191,435.15,9.7914,76.4215,63.9350,143,95.25,19.170,428.35,1219.9,16249.29,607.78,10006.05
12-09-2017,13.79756432,21.77748863,91.17104039,87.22747683,82.05040719,29943.00,41231,430.85,9.7975,76.6225,64.0310,144,95.7,19.570,434.75,1249.8,16330.89,611.73,10093.05
13-09-2017,13.83431334,21.85499879,91.19640189,87.28150989,82.07674756,29886.00,41127,424.20,9.783,76.0855,64.0100,143,96.7,19.250,416.15,1250.95,16113.21,613.95,10079.3
14-09-2017,13.8316886,21.87376978,91.19338156,87.27390323,82.13355602,30010.00,41148,421.40,9.7807,76.4275,64.1230,144,96.25,19.530,419.9,1247.85,16032.6,613.13,10086.6
15-09-2017,13.73226123,21.8855803,91.21674025,87.31410552,82.16376985,29856.00,40833,420.10,9.784,76.5665,64.1100,143,96.11,19.520,415.1,1246,16003.95,616.32,10085.4
18-09-2017,13.67859559,21.90458929,91.28476496,87.35617012,82.25340133,29547.00,39775,422.70,9.7591,76.6945,64.1580,144,97.02,19.600,415.4,1280.05,16383.06,620.15,10153.1
19-09-2017,13.67483023,21.87810655,91.289375,87.39504738,82.29758539,29621.00,40078,423.80,9.7665,77.1215,64.3000,144,96.56,19.690,418,1279.3,16201.95,616.57,10147.55
20-09-2017,13.66154049,21.90024197,91.33014987,87.42439482,82.32866881,29774.00,40262,424.05,9.7785,76.4635,64.2930,144,96.68,19.600,413.8,1259.35,16221.75,616.28,10141.15
21-09-2017,13.65148528,21.87030901,91.34931145,87.4558743,82.35249866,29564.00,39853,422.70,9.8346,77.3960,64.8100,143,96.5,19.500,413.1,1256.7,15912.15,613.03,10121.9
22-09-2017,13.62267992,21.86815377,91.3387529,87.46490116,82.39623682,29585.00,39736,423.60,9.8308,77.4170,64.7950,141,95.61,19.200,408.75,1239.2,15789.81,608.03,9964.4
25-09-2017,13.68905636,21.99771356,91.4188384,87.54695079,82.53334963,30039.00,40310,425.15,9.8362,77.1630,65.1270,139,95.99,19.130,398.4,1247.15,15489.9,599.92,9872.6
26-09-2017,13.75553613,21.95153329,91.40169935,87.54546738,82.54411498,29872.00,39862,423.55,9.8583,77.1970,65.4600,140,95.2,19.240,399.4,1217.35,15413.61,597.43,9871.5
27-09-2017,13.74407935,21.956138,91.42239246,87.58074331,82.56664418,29658.00,39763,425.95,9.8931,77.1825,65.7150,138,95.91,19.020,395.6,1205.9,15235.11,592.17,9735.75
28-09-2017,13.80556142,21.91898264,91.44900382,87.64230586,82.6141617,29608.00,39764,431.75,9.8244,77.1630,65.4700,139,95.8,18.950,397.3,1202.8,15092.61,598.43,9768.95
29-09-2017,13.80197433,21.90879611,91.50243991,87.65936794,82.63009933,29557.00,39461,427.95,9.816,77.1570,65.3100,139,95.5,18.960,400.05,1173.9,15606.66,601.9,9788.6
