"Date","Price.A1","Price.A2","AA.bond","BB.bond","CC.Bond","Gold","Silver","Copper","Chy..INR","GBP...INR","USD...INR","Mutual.Fund.J","Mutual.Fund.K","Mutual.Fund.L","Stock.A","Stock.B","Stock.C","Stock.D","Index"
"16-08-2017",13.54207927,21.67925121,90.68845308,86.5638861,81.14689895,28952,38880,419,9.5897,75.509,64.17,139,94,18.7,421.8,1186.35,15308.49,593.75,9897.3
"17-08-2017",13.58909448,21.68596676,90.71605548,86.58789875,81.11219339,29151,39113,415.7,9.6128,75.233,64.17,139,94.37,18.7,425.45,1177.3,15464.01,588.47,9904.15
"18-08-2017",13.5341533,21.66642786,90.76795018,86.60438936,81.19285522,29163,39056,415.4,9.6076,75.3885,64.095,139,93,18.49,426.8,1202.2,15755.7,584.05,9837.4
"21-08-2017",13.59794758,21.66990663,90.76529651,86.68484854,81.32014246,29283,39094,421.85,9.618,75.746,64.11,138,93.2,18.55,412.9,1191.45,15817.11,581.07,9754.35
"22-08-2017",13.59866925,21.6644125,90.79722128,86.71765515,81.31917565,29105,38945,422.05,9.617,75.362,64.073,138,92.9,18.43,423.05,1199.6,15488.61,582.33,9765.55
"23-08-2017",13.65668475,21.62344594,90.80908793,86.72285391,81.36078836,29164,39073,421.55,9.6181,75.621,64.045,139,92.98,18.64,426.1,1188.15,15324.09,590.82,9852.5
"24-08-2017",13.66424596,21.62346188,90.84740852,86.76759544,81.39500641,29099,38865,428.6,9.6135,75.5665,64.045,139,93.94,18.6,428.1,1179.7,15375.45,587.5,9857.05
"28-08-2017",13.62869889,21.6327578,90.9011791,86.85962754,81.55059478,29503,39733,431.05,9.6699,76.552,63.905,140,94.5,18.56,439.9,1199.7,15644.16,587.42,9912.8
"29-08-2017",13.6291416,21.58756683,90.90223775,86.88379537,81.57725419,29662,39822,434.05,9.7041,76.642,64.015,139,94.3,18.55,434.6,1190.45,15429.6,582.05,9796.05
"30-08-2017",13.60893593,21.57630334,90.93664295,86.90688187,81.60927659,29555,39736,432.6,9.7038,76.0455,63.99,140,94.24,18.7,451.85,1204.3,15492,589.52,9884.4
"31-08-2017",13.64410518,21.59855859,90.96159288,86.93804902,81.63664406,29745,39786,434.55,9.702,76.1465,63.935,141,95.02,18.75,453.95,1219.75,15725.4,592.15,9917.9
"01-09-2017",13.69144769,21.6022764,91.00948554,86.96600388,81.67171986,29823,40948,442,9.7613,75.9275,64.025,142,94.5,19.02,448.2,1216.15,15886.2,589.2,9974.4
"04-09-2017",13.73606573,21.57700733,91.03446943,87.0390073,81.79107446,30105,41437,448.3,9.8056,76.182,64.04,141,94.25,18.97,429.5,1197.15,15876.81,583.63,9912.85
"05-09-2017",13.73335547,21.59883506,91.05382828,87.02859114,81.82217366,30223,41443,444.85,9.8039,76.3745,64.105,142,95.4,18.98,431.8,1205.2,15967.65,585.12,9952.2
"06-09-2017",13.70610711,21.61694094,91.07498616,87.08272328,81.8441541,30075,41342,447.7,9.8192,76.3405,64.06,142,95.06,19.03,428.3,1206.4,16041.3,586.63,9916.2
"07-09-2017",13.71706411,21.66385394,91.11968051,87.11768786,81.87182884,30282,41627,446,9.8689,76.965,64.015,142,94.51,19,430.8,1208.75,16430.94,588.85,9929.9
"08-09-2017",13.67759857,21.73071179,91.09590415,87.12172402,81.91830574,30268,41589,431.1,9.8408,76.765,63.785,142,94.29,19.19,427.9,1207.55,16308.9,595.88,9934.8
"11-09-2017",13.7043618,21.78796854,91.16548215,87.18784598,82.03760042,29933,41191,435.15,9.7914,76.4215,63.935,143,95.25,19.17,428.35,1219.9,16249.29,607.78,10006.05
"12-09-2017",13.79756432,21.77748863,91.17104039,87.22747683,82.05040719,29943,41231,430.85,9.7975,76.6225,64.031,144,95.7,19.57,434.75,1249.8,16330.89,611.73,10093.05
"13-09-2017",13.83431334,21.85499879,91.19640189,87.28150989,82.07674756,29886,41127,424.2,9.783,76.0855,64.01,143,96.7,19.25,416.15,1250.95,16113.21,613.95,10079.3
"14-09-2017",13.8316886,21.87376978,91.19338156,87.27390323,82.13355602,30010,41148,421.4,9.7807,76.4275,64.123,144,96.25,19.53,419.9,1247.85,16032.6,613.13,10086.6
"15-09-2017",13.73226123,21.8855803,91.21674025,87.31410552,82.16376985,29856,40833,420.1,9.784,76.5665,64.11,143,96.11,19.52,415.1,1246,16003.95,616.32,10085.4
"18-09-2017",13.67859559,21.90458929,91.28476496,87.35617012,82.25340133,29547,39775,422.7,9.7591,76.6945,64.158,144,97.02,19.6,415.4,1280.05,16383.06,620.15,10153.1
"19-09-2017",13.67483023,21.87810655,91.289375,87.39504738,82.29758539,29621,40078,423.8,9.7665,77.1215,64.3,144,96.56,19.69,418,1279.3,16201.95,616.57,10147.55
"20-09-2017",13.66154049,21.90024197,91.33014987,87.42439482,82.32866881,29774,40262,424.05,9.7785,76.4635,64.293,144,96.68,19.6,413.8,1259.35,16221.75,616.28,10141.15
"21-09-2017",13.65148528,21.87030901,91.34931145,87.4558743,82.35249866,29564,39853,422.7,9.8346,77.396,64.81,143,96.5,19.5,413.1,1256.7,15912.15,613.03,10121.9
"22-09-2017",13.62267992,21.86815377,91.3387529,87.46490116,82.39623682,29585,39736,423.6,9.8308,77.417,64.795,141,95.61,19.2,408.75,1239.2,15789.81,608.03,9964.4
"25-09-2017",13.68905636,21.99771356,91.4188384,87.54695079,82.53334963,30039,40310,425.15,9.8362,77.163,65.127,139,95.99,19.13,398.4,1247.15,15489.9,599.92,9872.6
"26-09-2017",13.75553613,21.95153329,91.40169935,87.54546738,82.54411498,29872,39862,423.55,9.8583,77.197,65.46,140,95.2,19.24,399.4,1217.35,15413.61,597.43,9871.5
"27-09-2017",13.74407935,21.956138,91.42239246,87.58074331,82.56664418,29658,39763,425.95,9.8931,77.1825,65.715,138,95.91,19.02,395.6,1205.9,15235.11,592.17,9735.75
"28-09-2017",13.80556142,21.91898264,91.44900382,87.64230586,82.6141617,29608,39764,431.75,9.8244,77.163,65.47,139,95.8,18.95,397.3,1202.8,15092.61,598.43,9768.95
"29-09-2017",13.80197433,21.90879611,91.50243991,87.65936794,82.63009933,29557,39461,427.95,9.816,77.157,65.31,139,95.5,18.96,400.05,1173.9,15606.66,601.9,9788.6
